Res, 2, 384, 7.0670572917
Res, 2, 1152, 7.0901041667
Res, 2, 10240, 7.1120166016
Res, 2, 15360, 7.1223209635
Res, 2, 40960, 7.1297692871
Res, 2, 81920, 7.1323071289
Res, 2, 163840, 7.1770578003
Res, 4, 384, 7.0671875000
Res, 4, 1152, 7.1160590278
Res, 4, 10240, 7.1032714844
Res, 4, 15360, 7.1625000000
Res, 4, 40960, 7.1639599609
Res, 4, 81920, 7.1602221680
Res, 4, 163840, 7.1702917480
Res, 8, 384, 7.0312500000
Res, 8, 1152, 7.1300347222
Res, 8, 10240, 7.1306835937
Res, 8, 15360, 7.1971484375
Res, 8, 40960, 7.2851708984
Res, 8, 81920, 7.2070751953
Res, 8, 163840, 7.2816662598
Res, 16, 384, 7.0947916667
Res, 16, 1152, 7.1423611111
Res, 16, 10240, 7.3784570312
Res, 16, 15360, 8.2321484375
Res, 16, 40960, 8.7963427734
Res, 16, 81920, 9.6667382812
Res, 16, 163840, 12.9251550293
Res, 32, 384, 7.1614583333
Res, 32, 1152, 7.1376736111
Res, 32, 10240, 7.6726757812
Res, 32, 15360, 7.6409244792
Res, 32, 40960, 8.5659326172
Res, 32, 81920, 14.1839111328
Res, 32, 163840, 17.2095788574
Res, 64, 384, 7.1432291667
Res, 64, 1152, 7.1760416667
Res, 64, 10240, 8.4655078125
Res, 64, 15360, 8.1909635417
Res, 64, 40960, 11.3144140625
Res, 64, 81920, 16.1508666992
Res, 64, 163840, 17.7520776367
Res, 128, 384, 7.1843750000
Res, 128, 1152, 7.6805555556
Res, 128, 10240, 9.5279101562
Res, 128, 15360, 9.6075260417
Res, 128, 40960, 16.0500341797
Res, 128, 81920, 17.2462329102
Res, 128, 163840, 17.9258068848
Res, 256, 384, 7.4177083333
Res, 256, 1152, 8.2234375000
Res, 256, 10240, 14.1556054688
Res, 256, 15360, 17.3323697917
Res, 256, 40960, 18.5043554687
Res, 256, 81920, 18.9626928711
Res, 256, 163840, 20.9216247559
Res, 512, 384, 8.9541666667
Res, 512, 1152, 8.9296875000
Res, 512, 10240, 18.5569921875
Res, 512, 15360, 19.1074869792
Res, 512, 40960, 19.8538476563
Res, 512, 81920, 20.7566699219
Res, 512, 163840, 21.8745983887
Res, 1024, 384, 15.7656250000
Res, 1024, 1152, 17.8161458333
Res, 1024, 10240, 20.1348046875
Res, 1024, 15360, 20.2774348958
Res, 1024, 40960, 21.3018652344
Res, 1024, 81920, 22.8056103516
Res, 1024, 163840, 22.6449658203
Res, 2, 384, 7.0684895833
Res, 2, 1152, 7.2765625000
Res, 2, 10240, 7.1059863281
Res, 2, 15360, 7.1466243490
Res, 2, 40960, 7.1405090332
Res, 2, 81920, 7.1688916016
Res, 2, 163840, 7.1800036621
Res, 4, 384, 7.0601562500
Res, 4, 1152, 7.1013888889
Res, 4, 10240, 7.1354882812
Res, 4, 15360, 7.1983463542
Res, 4, 40960, 7.1521582031
Res, 4, 81920, 7.1480004883
Res, 4, 163840, 7.1609259033
Res, 8, 384, 7.0395833333
Res, 8, 1152, 7.1243055556
Res, 8, 10240, 7.2162109375
Res, 8, 15360, 7.2027213542
Res, 8, 40960, 7.2063916016
Res, 8, 81920, 7.2291113281
Res, 8, 163840, 7.2139367676
Res, 16, 384, 7.0843750000
Res, 16, 1152, 7.1244791667
Res, 16, 10240, 7.2522851563
Res, 16, 15360, 8.5100781250
Res, 16, 40960, 8.9535839844
Res, 16, 81920, 9.6540405273
Res, 16, 163840, 11.1979345703
Res, 32, 384, 7.1343750000
Res, 32, 1152, 7.1578125000
Res, 32, 10240, 7.7931835938
Res, 32, 15360, 7.7842317708
Res, 32, 40960, 8.5887646484
Res, 32, 81920, 11.6393432617
Res, 32, 163840, 16.6015686035
Res, 64, 384, 7.1692708333
Res, 64, 1152, 7.1435763889
Res, 64, 10240, 7.8901562500
Res, 64, 15360, 8.3163671875
Res, 64, 40960, 11.0753173828
Res, 64, 81920, 16.2781005859
Res, 64, 163840, 18.1090637207
Res, 128, 384, 7.1583333333
Res, 128, 1152, 8.2569444444
Res, 128, 10240, 9.3450781250
Res, 128, 15360, 9.5224739583
Res, 128, 40960, 16.5298779297
Res, 128, 81920, 17.3346289062
Res, 128, 163840, 18.1837731934
Res, 256, 384, 8.8130208333
Res, 256, 1152, 8.3236111111
Res, 256, 10240, 13.6763671875
Res, 256, 15360, 15.9425651042
Res, 256, 40960, 18.4482470703
Res, 256, 81920, 19.2525341797
Res, 256, 163840, 21.5267321777
Res, 512, 384, 15.9348958333
Res, 512, 1152, 16.8418402778
Res, 512, 10240, 19.2288085937
Res, 512, 15360, 19.1959375000
Res, 512, 40960, 20.2134667969
Res, 512, 81920, 20.5070581055
Res, 512, 163840, 22.3349938965
Res, 1024, 384, 17.6192708333
Res, 1024, 1152, 9.4062500000
Res, 1024, 10240, 19.9527929687
Res, 1024, 15360, 20.5625781250
Res, 1024, 40960, 21.0810205078
Res, 1024, 81920, 22.5647656250
Res, 1024, 163840, 22.6461975098
Res, 2, 384, 7.0645833333
Res, 2, 1152, 7.0889322917
Res, 2, 10240, 7.1017480469
Res, 2, 15360, 7.1278385417
Res, 2, 40960, 7.1448999023
Res, 2, 81920, 7.1710809326
Res, 2, 163840, 7.1806195068
Res, 4, 384, 7.0486979167
Res, 4, 1152, 7.1085937500
Res, 4, 10240, 7.1112207031
Res, 4, 15360, 7.1270377604
Res, 4, 40960, 7.1496337891
Res, 4, 81920, 7.1489453125
Res, 4, 163840, 7.1647131348
Res, 8, 384, 7.0687500000
Res, 8, 1152, 7.1361111111
Res, 8, 10240, 7.2241015625
Res, 8, 15360, 7.2621484375
Res, 8, 40960, 7.3690283203
Res, 8, 81920, 7.2075585937
Res, 8, 163840, 7.3485559082
